,coefficient,m/z,RT1,RT2,RT1_center,RT2_center,samples,feature_index,class
7034,0.001227126263627381,125.0,"[9561.904,9561.904]","[1.024,1.024]",9561.904,1.024,Green R. Shale,2730,1
7035,0.001227126263627381,125.0,"[9737.104,9737.104]","[1.096,1.096]",9737.104,1.096,Green R. Shale,2731,1
7036,0.001227126263627381,123.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,2662,1
7037,0.001227126263627381,126.0,"[6863.824,6863.824]","[1.024,1.024]",6863.824,1.024,Green R. Shale,2739,1
7038,0.001227126263627381,126.0,"[7049.536,7049.536]","[1.44,1.44]",7049.536,1.44,Green R. Shale,2740,1
7039,0.001227126263627381,127.0,"[5069.776,5069.776]","[1.176,1.176]",5069.776,1.176,Green R. Shale,2748,1
7040,0.001227126263627381,127.0,"[8265.424,8265.424]","[1.352,1.352]",8265.424,1.352,Green R. Shale,2764,1
7041,0.001227126263627381,127.0,"[9320.128,9320.128]","[1.04,1.04]",9320.128,1.04,Green R. Shale,2765,1
7042,0.001227126263627381,127.0,"[9561.904,9561.904]","[1.016,1.016]",9561.904,1.016,Green R. Shale,2766,1
7043,0.001227126263627381,127.0,"[9779.152,9779.152]","[1.096,1.096]",9779.152,1.096,Green R. Shale,2767,1
7044,0.001227126263627381,127.0,"[9856.24,9856.24]","[1.112,1.112]",9856.24,1.112,Green R. Shale,2768,1
7045,0.001227126263627381,127.0,"[10213.648,10213.648]","[1.128,1.128]",10213.648,1.128,Green R. Shale,2769,1
7046,0.001227126263627381,128.0,"[5069.776,5069.776]","[1.176,1.176]",5069.776,1.176,Green R. Shale,2775,1
7047,0.001227126263627381,123.0,"[7610.176,7610.176]","[1.016,1.016]",7610.176,1.016,Green R. Shale,2657,1
7048,0.001227126263627381,123.0,"[7785.376,7785.376]","[1.056,1.056]",7785.376,1.056,Green R. Shale,2660,1
7049,0.001227126263627381,125.0,"[9856.24,9856.24]","[1.096,1.096]",9856.24,1.096,Green R. Shale,2732,1
7050,0.001227126263627381,91.0,"[7610.176,7610.176]","[2.016,2.016]",7610.176,2.016,Green R. Shale,1505,1
7051,0.001227126263627381,91.0,"[7680.256,7680.256]","[1.04,1.04]",7680.256,1.04,Green R. Shale,1506,1
7052,0.001227126263627381,91.0,"[7960.576,7960.576]","[2.008,2.008]",7960.576,2.008,Green R. Shale,1508,1
7053,0.001227126263627381,91.0,"[8300.464,8317.984]","[1.072,1.016]",8310.976,1.048,Green R. Shale,1512,1
7054,0.001227126263627381,91.0,"[8458.144,8458.144]","[1.12,1.12]",8458.144,1.12,Green R. Shale,1514,1
7055,0.001227126263627381,92.0,"[5802.112,5802.112]","[1.016,1.016]",5802.112,1.016,Green R. Shale,1530,1
7056,0.001227126263627381,92.0,"[5987.824,5987.824]","[1.744,1.744]",5987.824,1.744,Green R. Shale,1531,1
7057,0.001227126263627381,92.0,"[6082.432,6082.432]","[1.008,1.008]",6082.432,1.008,Green R. Shale,1533,1
7058,0.001227126263627381,92.0,"[7091.584,7123.12]","[1.032,1.008]",7109.104,1.024,Green R. Shale,1541,1
7059,0.001227126263627381,92.0,"[7133.632,7133.632]","[2.08,2.08]",7133.632,2.08,Green R. Shale,1542,1
7060,0.001227126263627381,92.0,"[7613.68,7613.68]","[2.064,2.064]",7613.68,2.064,Green R. Shale,1549,1
7061,0.001227126263627381,137.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,3103,1
7062,0.001227126263627381,88.0,"[9709.072,9709.072]","[1.944,1.944]",9709.072,1.944,Green R. Shale,1408,1
7063,0.001227126263627381,89.0,"[5069.776,5069.776]","[1.176,1.176]",5069.776,1.176,Green R. Shale,1414,1
7064,0.001227126263627381,89.0,"[5283.52,5283.52]","[1.64,1.64]",5283.52,1.64,Green R. Shale,1415,1
7065,0.001227126263627381,89.0,"[5798.608,5798.608]","[1.016,1.016]",5798.608,1.016,Green R. Shale,1417,1
7066,0.001227126263627381,89.0,"[5987.824,5987.824]","[1.744,1.744]",5987.824,1.744,Green R. Shale,1418,1
7067,0.001227126263627381,89.0,"[6562.48,6611.536]","[1.568,1.176]",6587.008,1.376,Green R. Shale,1422,1
7068,0.001227126263627381,89.0,"[7196.704,7224.736]","[2.288,1.504]",7210.72,1.896,Green R. Shale,1426,1
7069,0.001227126263627381,89.0,"[7466.512,7466.512]","[1.376,1.376]",7466.512,1.376,Green R. Shale,1429,1
7070,0.001227126263627381,90.0,"[6562.48,6611.536]","[1.56,1.176]",6587.008,1.368,Green R. Shale,1451,1
7071,0.001227126263627381,90.0,"[7196.704,7224.736]","[2.288,1.512]",7210.72,1.896,Green R. Shale,1454,1
7072,0.001227126263627381,90.0,"[7466.512,7515.568]","[1.376,1.224]",7491.04,1.296,Green R. Shale,1458,1
7073,0.001227126263627381,90.0,"[7610.176,7610.176]","[2.416,2.416]",7610.176,2.416,Green R. Shale,1460,1
7074,0.001227126263627381,92.0,"[7680.256,7729.312]","[1.36,1.024]",7704.784,1.192,Green R. Shale,1550,1
7075,0.001227126263627381,95.0,"[7256.272,7256.272]","[2.184,2.184]",7256.272,2.184,Green R. Shale,1632,1
7076,0.001227126263627381,95.0,"[7550.608,7550.608]","[1.056,1.056]",7550.608,1.056,Green R. Shale,1635,1
7077,0.001227126263627381,95.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,1640,1
7078,0.001227126263627381,95.0,"[8247.904,8247.904]","[1.04,1.04]",8247.904,1.04,Green R. Shale,1641,1
7079,0.001227126263627381,95.0,"[8307.472,8307.472]","[1.04,1.04]",8307.472,1.04,Green R. Shale,1642,1
7080,0.001227126263627381,95.0,"[8570.272,8570.272]","[1.024,1.024]",8570.272,1.024,Green R. Shale,1644,1
7081,0.001227126263627381,92.0,"[7785.376,7785.376]","[1.048,1.048]",7785.376,1.048,Green R. Shale,1551,1
7082,0.001227126263627381,92.0,"[7837.936,7837.936]","[2.424,2.424]",7837.936,2.424,Green R. Shale,1552,1
7083,0.001227126263627381,92.0,"[7971.088,7971.088]","[2.144,2.144]",7971.088,2.144,Green R. Shale,1554,1
7084,0.001227126263627381,92.0,"[8167.312,8167.312]","[1.016,1.016]",8167.312,1.016,Green R. Shale,1555,1
7085,0.001227126263627381,92.0,"[8251.408,8251.408]","[1.032,1.032]",8251.408,1.032,Green R. Shale,1557,1
7086,0.001227126263627381,92.0,"[8310.976,8349.52]","[1.104,1.04]",8328.496,1.072,Green R. Shale,1558,1
7087,0.001227126263627381,91.0,"[7133.632,7133.632]","[2.088,2.088]",7133.632,2.088,Green R. Shale,1498,1
7088,0.001227126263627381,92.0,"[8458.144,8458.144]","[1.12,1.12]",8458.144,1.12,Green R. Shale,1560,1
7089,0.001227126263627381,92.0,"[8563.264,8563.264]","[1.024,1.024]",8563.264,1.024,Green R. Shale,1561,1
7090,0.001227126263627381,92.0,"[8633.344,8633.344]","[1.032,1.032]",8633.344,1.032,Green R. Shale,1562,1
7091,0.001227126263627381,93.0,"[7133.632,7133.632]","[2.08,2.08]",7133.632,2.08,Green R. Shale,1573,1
7092,0.001227126263627381,93.0,"[7547.104,7547.104]","[1.056,1.056]",7547.104,1.056,Green R. Shale,1577,1
7093,0.001227126263627381,93.0,"[7610.176,7610.176]","[1.016,1.016]",7610.176,1.016,Green R. Shale,1578,1
7094,0.001227126263627381,93.0,"[7971.088,7971.088]","[2.144,2.144]",7971.088,2.144,Green R. Shale,1582,1
7095,0.001227126263627381,93.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,1583,1
7096,0.001227126263627381,93.0,"[8247.904,8247.904]","[1.032,1.032]",8247.904,1.032,Green R. Shale,1584,1
7097,0.001227126263627381,90.0,"[9709.072,9740.608]","[1.944,1.88]",9726.592,1.912,Green R. Shale,1471,1
7098,0.001227126263627381,91.0,"[5798.608,5798.608]","[1.024,1.024]",5798.608,1.024,Green R. Shale,1485,1
7099,0.001227126263627381,91.0,"[5987.824,5987.824]","[1.744,1.744]",5987.824,1.744,Green R. Shale,1487,1
7100,0.001227126263627381,92.0,"[8388.064,8423.104]","[1.136,1.048]",8405.584,1.088,Green R. Shale,1559,1
7101,0.001227126263627381,82.0,"[6776.224,6776.224]","[1.04,1.04]",6776.224,1.04,Green R. Shale,1298,1
7102,0.001227126263627381,82.0,"[6863.824,6863.824]","[1.024,1.024]",6863.824,1.024,Green R. Shale,1299,1
7103,0.001227126263627381,82.0,"[6993.472,7028.512]","[1.112,1.008]",7010.992,1.064,Green R. Shale,1300,1
7104,0.001227126263627381,82.0,"[7256.272,7256.272]","[2.192,2.192]",7256.272,2.192,Green R. Shale,1304,1
7105,0.001227126263627381,82.0,"[7389.424,7438.48]","[1.032,1.024]",7413.952,1.032,Green R. Shale,1306,1
7106,0.001227126263627381,82.0,"[7547.104,7547.104]","[1.056,1.056]",7547.104,1.056,Green R. Shale,1308,1
7107,0.001227126263627381,82.0,"[7610.176,7659.232]","[1.048,1.024]",7634.704,1.04,Green R. Shale,1309,1
7108,0.001227126263627381,82.0,"[7697.776,7697.776]","[1.04,1.04]",7697.776,1.04,Green R. Shale,1311,1
7109,0.001227126263627381,82.0,"[7785.376,7785.376]","[1.056,1.056]",7785.376,1.056,Green R. Shale,1312,1
7110,0.001227126263627381,80.0,"[7697.776,7729.312]","[1.352,1.04]",7715.296,1.2,Green R. Shale,1254,1
7111,0.001227126263627381,81.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,1278,1
7112,0.001227126263627381,90.0,"[7757.344,7774.864]","[2.24,1.584]",7764.352,1.912,Green R. Shale,1463,1
7113,0.001227126263627381,81.0,"[7610.176,7610.176]","[1.016,1.016]",7610.176,1.016,Green R. Shale,1275,1
7114,0.001227126263627381,81.0,"[7547.104,7547.104]","[1.056,1.056]",7547.104,1.056,Green R. Shale,1274,1
7115,0.001227126263627381,81.0,"[7161.664,7161.664]","[1.016,1.016]",7161.664,1.016,Green R. Shale,1270,1
7116,0.001227126263627381,81.0,"[7133.632,7133.632]","[2.08,2.08]",7133.632,2.08,Green R. Shale,1269,1
7117,0.001227126263627381,81.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,1268,1
7118,0.001227126263627381,80.0,"[8570.272,8570.272]","[1.024,1.024]",8570.272,1.024,Green R. Shale,1261,1
7119,0.001227126263627381,80.0,"[8458.144,8458.144]","[1.12,1.12]",8458.144,1.12,Green R. Shale,1260,1
7120,0.001227126263627381,80.0,"[8377.552,8402.08]","[1.12,1.016]",8391.568,1.072,Green R. Shale,1259,1
7121,0.001227126263627381,80.0,"[8307.472,8307.472]","[1.032,1.032]",8307.472,1.032,Green R. Shale,1258,1
7122,0.001227126263627381,80.0,"[8247.904,8247.904]","[1.032,1.032]",8247.904,1.032,Green R. Shale,1257,1
7123,0.001227126263627381,80.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,1256,1
7124,0.001227126263627381,80.0,"[7785.376,7785.376]","[1.048,1.048]",7785.376,1.048,Green R. Shale,1255,1
7125,0.001227126263627381,81.0,"[7697.776,7697.776]","[1.04,1.04]",7697.776,1.04,Green R. Shale,1276,1
7126,0.001227126263627381,90.0,"[7837.936,7837.936]","[2.48,2.48]",7837.936,2.48,Green R. Shale,1464,1
7127,0.001227126263627381,90.0,"[8762.992,8762.992]","[1.096,1.096]",8762.992,1.096,Green R. Shale,1469,1
7128,0.001227126263627381,90.0,"[8962.72,8962.72]","[1.048,1.048]",8962.72,1.048,Green R. Shale,1470,1
7129,0.001227126263627381,82.0,"[8167.312,8188.336]","[1.056,1.024]",8177.824,1.04,Green R. Shale,1314,1
7130,0.001227126263627381,82.0,"[8247.904,8247.904]","[1.04,1.04]",8247.904,1.04,Green R. Shale,1315,1
7131,0.001227126263627381,82.0,"[8437.12,8437.12]","[1.104,1.104]",8437.12,1.104,Green R. Shale,1317,1
7132,0.001227126263627381,82.0,"[8570.272,8570.272]","[1.024,1.024]",8570.272,1.024,Green R. Shale,1318,1
7133,0.001227126263627381,83.0,"[3174.112,3174.112]","[1.408,1.408]",3174.112,1.408,Green R. Shale,1331,1
7134,0.001227126263627381,83.0,"[6993.472,6993.472]","[1.112,1.112]",6993.472,1.112,Green R. Shale,1338,1
7135,0.001227126263627381,83.0,"[8265.424,8265.424]","[1.352,1.352]",8265.424,1.352,Green R. Shale,1351,1
7136,0.001227126263627381,83.0,"[8426.608,8426.608]","[1.12,1.12]",8426.608,1.12,Green R. Shale,1352,1
7137,0.001227126263627381,85.0,"[9561.904,9561.904]","[1.016,1.016]",9561.904,1.016,Green R. Shale,1374,1
7138,0.001227126263627381,82.0,"[5367.616,5367.616]","[1.192,1.192]",5367.616,1.192,Green R. Shale,1295,1
7139,0.001227126263627381,87.0,"[6159.52,6159.52]","[1.016,1.016]",6159.52,1.016,Green R. Shale,1384,1
7140,0.001227126263627381,87.0,"[6611.536,6611.536]","[1.56,1.56]",6611.536,1.56,Green R. Shale,1386,1
7141,0.001227126263627381,87.0,"[7224.736,7224.736]","[2.296,2.296]",7224.736,2.296,Green R. Shale,1388,1
7142,0.001227126263627381,87.0,"[8339.008,8339.008]","[1.04,1.04]",8339.008,1.04,Green R. Shale,1397,1
7143,0.001227126263627381,88.0,"[6558.976,6558.976]","[1.176,1.176]",6558.976,1.176,Green R. Shale,1398,1
7144,0.001227126263627381,88.0,"[8927.68,8927.68]","[1.792,1.792]",8927.68,1.792,Green R. Shale,1407,1
7145,0.001227126263627381,81.0,"[8307.472,8307.472]","[1.04,1.04]",8307.472,1.04,Green R. Shale,1280,1
7146,0.001227126263627381,81.0,"[8374.048,8419.6]","[1.12,1.024]",8395.072,1.072,Green R. Shale,1281,1
7147,0.001227126263627381,81.0,"[8458.144,8458.144]","[1.12,1.12]",8458.144,1.12,Green R. Shale,1282,1
7148,0.001227126263627381,81.0,"[8570.272,8570.272]","[1.024,1.024]",8570.272,1.024,Green R. Shale,1283,1
7149,0.001227126263627381,82.0,"[3146.08,3146.08]","[1.256,1.256]",3146.08,1.256,Green R. Shale,1291,1
7150,0.001227126263627381,82.0,"[5276.512,5276.512]","[1.064,1.064]",5276.512,1.064,Green R. Shale,1294,1
7151,0.001227126263627381,87.0,"[5987.824,5987.824]","[1.744,1.744]",5987.824,1.744,Green R. Shale,1383,1
7152,0.001227126263627381,109.0,"[8307.472,8307.472]","[1.048,1.048]",8307.472,1.048,Green R. Shale,2047,1
7153,0.001227126263627381,109.0,"[8412.592,8412.592]","[1.12,1.12]",8412.592,1.12,Green R. Shale,2048,1
7154,0.001227126263627381,104.0,"[7350.88,7350.88]","[1.016,1.016]",7350.88,1.016,Green R. Shale,1876,1
7155,0.001227126263627381,104.0,"[7431.472,7431.472]","[1.04,1.04]",7431.472,1.04,Green R. Shale,1877,1
7156,0.001227126263627381,104.0,"[7673.248,7673.248]","[1.032,1.032]",7673.248,1.032,Green R. Shale,1879,1
7157,0.001227126263627381,104.0,"[7753.84,7753.84]","[2.232,2.232]",7753.84,2.232,Green R. Shale,1880,1
7158,0.001227126263627381,104.0,"[8622.832,8622.832]","[1.424,1.424]",8622.832,1.424,Green R. Shale,1883,1
7159,0.001227126263627381,105.0,"[3047.968,3047.968]","[1.376,1.376]",3047.968,1.376,Green R. Shale,1886,1
7160,0.001227126263627381,105.0,"[8419.6,8419.6]","[1.12,1.12]",8419.6,1.12,Green R. Shale,1932,1
7161,0.001227126263627381,106.0,"[5798.608,5798.608]","[1.016,1.016]",5798.608,1.016,Green R. Shale,1946,1
7162,0.001227126263627381,106.0,"[7610.176,7610.176]","[2.016,2.016]",7610.176,2.016,Green R. Shale,1964,1
7163,0.001227126263627381,95.0,"[5276.512,5276.512]","[1.064,1.064]",5276.512,1.064,Green R. Shale,1623,1
7164,0.001227126263627381,106.0,"[9537.376,9537.376]","[1.24,1.24]",9537.376,1.24,Green R. Shale,1969,1
7165,0.001227126263627381,106.0,"[9607.456,9656.512]","[1.272,1.24]",9631.984,1.256,Green R. Shale,1970,1
7166,0.001227126263627381,106.0,"[9789.664,9828.208]","[1.512,1.328]",9807.184,1.416,Green R. Shale,1971,1
7167,0.001227126263627381,106.0,"[9989.392,9989.392]","[1.64,1.64]",9989.392,1.64,Green R. Shale,1972,1
7168,0.001227126263627381,106.0,"[10108.528,10108.528]","[1.624,1.624]",10108.528,1.624,Green R. Shale,1973,1
7169,0.001227126263627381,106.0,"[10252.192,10252.192]","[1.728,1.728]",10252.192,1.728,Green R. Shale,1974,1
7170,0.001227126263627381,101.0,"[8615.824,8640.352]","[1.496,1.272]",8629.84,1.384,Green R. Shale,1799,1
7171,0.001227126263627381,102.0,"[5069.776,5069.776]","[1.176,1.176]",5069.776,1.176,Green R. Shale,1807,1
7172,0.001227126263627381,102.0,"[6057.904,6082.432]","[2.008,1.712]",6068.416,1.864,Green R. Shale,1816,1
7173,0.001227126263627381,102.0,"[6706.144,6706.144]","[2.736,2.736]",6706.144,2.736,Green R. Shale,1822,1
7174,0.001227126263627381,102.0,"[7203.712,7203.712]","[1.488,1.488]",7203.712,1.488,Green R. Shale,1825,1
7175,0.001227126263627381,102.0,"[7613.68,7613.68]","[2.08,2.08]",7613.68,2.08,Green R. Shale,1833,1
7176,0.001227126263627381,106.0,"[9274.576,9274.576]","[1.16,1.16]",9274.576,1.16,Green R. Shale,1968,1
7177,0.001227126263627381,110.0,"[4039.6,4039.6]","[1.208,1.208]",4039.6,1.208,Green R. Shale,2071,1
7178,0.001227126263627381,110.0,"[5276.512,5276.512]","[1.064,1.064]",5276.512,1.064,Green R. Shale,2072,1
7179,0.001227126263627381,110.0,"[5802.112,5802.112]","[1.016,1.016]",5802.112,1.016,Green R. Shale,2075,1
7180,0.001227126263627381,110.0,"[6993.472,6993.472]","[1.104,1.104]",6993.472,1.104,Green R. Shale,2078,1
7181,0.001227126263627381,110.0,"[7133.632,7133.632]","[2.088,2.088]",7133.632,2.088,Green R. Shale,2079,1
7182,0.001227126263627381,110.0,"[7161.664,7161.664]","[1.008,1.008]",7161.664,1.008,Green R. Shale,2080,1
7183,0.001227126263627381,110.0,"[7550.608,7550.608]","[1.056,1.056]",7550.608,1.056,Green R. Shale,2085,1
7184,0.001227126263627381,110.0,"[7610.176,7610.176]","[1.016,1.016]",7610.176,1.016,Green R. Shale,2086,1
7185,0.001227126263627381,110.0,"[8069.2,8069.2]","[1.008,1.008]",8069.2,1.008,Green R. Shale,2092,1
7186,0.001227126263627381,110.0,"[8247.904,8265.424]","[1.36,1.04]",8258.416,1.2,Green R. Shale,2094,1
7187,0.001227126263627381,110.0,"[8310.976,8310.976]","[1.04,1.04]",8310.976,1.04,Green R. Shale,2095,1
7188,0.001227126263627381,111.0,"[5802.112,5802.112]","[1.024,1.024]",5802.112,1.024,Green R. Shale,2106,1
7189,0.001227126263627381,109.0,"[8247.904,8247.904]","[1.032,1.032]",8247.904,1.032,Green R. Shale,2046,1
7190,0.001227126263627381,107.0,"[7697.776,7697.776]","[1.04,1.04]",7697.776,1.04,Green R. Shale,1983,1
7191,0.001227126263627381,107.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,1985,1
7192,0.001227126263627381,107.0,"[8300.464,8317.984]","[1.072,1.016]",8310.976,1.048,Green R. Shale,1986,1
7193,0.001227126263627381,107.0,"[8412.592,8458.144]","[1.12,1.12]",8433.616,1.12,Green R. Shale,1987,1
7194,0.001227126263627381,108.0,"[8412.592,8412.592]","[1.12,1.12]",8412.592,1.12,Green R. Shale,2017,1
7195,0.001227126263627381,108.0,"[8766.496,8766.496]","[1.016,1.016]",8766.496,1.016,Green R. Shale,2019,1
7196,0.001227126263627381,108.0,"[10462.432,10462.432]","[1.872,1.872]",10462.432,1.872,Green R. Shale,2023,1
7197,0.001227126263627381,109.0,"[5276.512,5276.512]","[1.064,1.064]",5276.512,1.064,Green R. Shale,2029,1
7198,0.001227126263627381,109.0,"[6898.864,6898.864]","[2.304,2.304]",6898.864,2.304,Green R. Shale,2032,1
7199,0.001227126263627381,109.0,"[7133.632,7133.632]","[2.096,2.096]",7133.632,2.096,Green R. Shale,2033,1
7200,0.001227126263627381,109.0,"[7550.608,7550.608]","[1.056,1.056]",7550.608,1.056,Green R. Shale,2039,1
7201,0.001227126263627381,109.0,"[8167.312,8167.312]","[1.024,1.024]",8167.312,1.024,Green R. Shale,2045,1
7202,0.001227126263627381,107.0,"[7550.608,7550.608]","[1.056,1.056]",7550.608,1.056,Green R. Shale,1982,1
7203,0.001227126263627381,95.0,"[9257.056,9257.056]","[1.04,1.04]",9257.056,1.04,Green R. Shale,1648,1
7204,0.001227126263627381,95.0,"[10462.432,10462.432]","[1.872,1.872]",10462.432,1.872,Green R. Shale,1655,1
7205,0.001227126263627381,96.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,1659,1
7206,0.001227126263627381,96.0,"[8426.608,8426.608]","[1.12,1.12]",8426.608,1.12,Green R. Shale,1676,1
7207,0.001227126263627381,97.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,1677,1
7208,0.001227126263627381,97.0,"[7785.376,7785.376]","[1.048,1.048]",7785.376,1.048,Green R. Shale,1683,1
7209,0.001227126263627381,97.0,"[8265.424,8265.424]","[1.36,1.36]",8265.424,1.36,Green R. Shale,1684,1
7210,0.001227126263627381,97.0,"[8426.608,8426.608]","[1.12,1.12]",8426.608,1.12,Green R. Shale,1685,1
7211,0.001227126263627381,98.0,"[3790.816,3790.816]","[1.136,1.136]",3790.816,1.136,Green R. Shale,1686,1
7212,0.001227126263627381,98.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,1692,1
7213,0.001227126263627381,98.0,"[7753.84,7753.84]","[2.224,2.224]",7753.84,2.224,Green R. Shale,1709,1
7214,0.001227126263627381,102.0,"[8489.68,8489.68]","[1.472,1.472]",8489.68,1.472,Green R. Shale,1846,1
7215,0.001227126263627381,98.0,"[8265.424,8265.424]","[1.36,1.36]",8265.424,1.36,Green R. Shale,1713,1
7216,0.001227126263627381,98.0,"[8612.32,8612.32]","[1.616,1.616]",8612.32,1.616,Green R. Shale,1714,1
7217,0.001227126263627381,98.0,"[9320.128,9320.128]","[1.008,1.008]",9320.128,1.008,Green R. Shale,1717,1
7218,0.001227126263627381,93.0,"[8310.976,8346.016]","[1.104,1.048]",8328.496,1.08,Green R. Shale,1585,1
7219,0.001227126263627381,93.0,"[8374.048,8402.08]","[1.128,1.024]",8388.064,1.072,Green R. Shale,1586,1
7220,0.001227126263627381,93.0,"[8570.272,8570.272]","[1.024,1.024]",8570.272,1.024,Green R. Shale,1588,1
7221,0.001227126263627381,94.0,"[6863.824,6863.824]","[1.016,1.016]",6863.824,1.016,Green R. Shale,1600,1
7222,0.001227126263627381,94.0,"[7547.104,7547.104]","[1.056,1.056]",7547.104,1.056,Green R. Shale,1605,1
7223,0.001227126263627381,94.0,"[7697.776,7697.776]","[1.04,1.04]",7697.776,1.04,Green R. Shale,1606,1
7224,0.001227126263627381,94.0,"[7785.376,7785.376]","[1.048,1.048]",7785.376,1.048,Green R. Shale,1607,1
7225,0.001227126263627381,94.0,"[8317.984,8317.984]","[1.072,1.072]",8317.984,1.072,Green R. Shale,1611,1
7226,0.001227126263627381,94.0,"[8412.592,8458.144]","[1.12,1.12]",8433.616,1.12,Green R. Shale,1612,1
7227,0.001227126263627381,98.0,"[7960.576,7960.576]","[2.016,2.016]",7960.576,2.016,Green R. Shale,1712,1
7228,0.001227126263627381,103.0,"[5798.608,5798.608]","[1.024,1.024]",5798.608,1.024,Green R. Shale,1853,1
7229,0.001227126263627381,103.0,"[5987.824,5987.824]","[1.736,1.736]",5987.824,1.736,Green R. Shale,1854,1
7230,0.001227126263627381,103.0,"[7109.104,7109.104]","[1.032,1.032]",7109.104,1.032,Green R. Shale,1857,1
7231,0.001227126263627381,103.0,"[7431.472,7431.472]","[1.04,1.04]",7431.472,1.04,Green R. Shale,1858,1
7232,0.001227126263627381,104.0,"[5798.608,5798.608]","[1.016,1.016]",5798.608,1.016,Green R. Shale,1867,1
7233,0.001227126263627381,104.0,"[5875.696,5875.696]","[1.72,1.72]",5875.696,1.72,Green R. Shale,1868,1
7234,0.001227126263627381,104.0,"[5987.824,5987.824]","[1.736,1.736]",5987.824,1.736,Green R. Shale,1869,1
7235,0.001227126263627381,104.0,"[6495.904,6495.904]","[1.096,1.096]",6495.904,1.096,Green R. Shale,1872,1
7236,0.001227126263627381,104.0,"[7109.104,7109.104]","[1.04,1.04]",7109.104,1.04,Green R. Shale,1875,1
7237,0.001227126263627381,98.0,"[9561.904,9610.96]","[1.248,1.024]",9586.432,1.136,Green R. Shale,1719,1
7238,0.001227126263627381,98.0,"[9663.52,9663.52]","[1.272,1.272]",9663.52,1.272,Green R. Shale,1720,1
7239,0.001227126263627381,98.0,"[9856.24,9856.24]","[1.104,1.104]",9856.24,1.104,Green R. Shale,1723,1
7240,0.001227126263627381,95.0,"[9151.936,9151.936]","[1.048,1.048]",9151.936,1.048,Green R. Shale,1646,1
7241,0.001227126263627381,99.0,"[5462.224,5462.224]","[1.72,1.72]",5462.224,1.72,Green R. Shale,1730,1
7242,0.001227126263627381,99.0,"[9561.904,9561.904]","[1.016,1.016]",9561.904,1.016,Green R. Shale,1742,1
7243,0.001227126263627381,100.0,"[5462.224,5462.224]","[1.712,1.712]",5462.224,1.712,Green R. Shale,1747,1
7244,0.001227126263627381,100.0,"[7053.04,7053.04]","[1.448,1.448]",7053.04,1.448,Green R. Shale,1748,1
7245,0.001227126263627381,100.0,"[8265.424,8265.424]","[1.368,1.368]",8265.424,1.368,Green R. Shale,1751,1
7246,0.001227126263627381,100.0,"[8927.68,8927.68]","[1.784,1.784]",8927.68,1.784,Green R. Shale,1753,1
7247,0.001227126263627381,100.0,"[9856.24,9856.24]","[1.072,1.072]",9856.24,1.072,Green R. Shale,1757,1
7248,0.001227126263627381,101.0,"[5987.824,5987.824]","[1.736,1.736]",5987.824,1.736,Green R. Shale,1765,1
7249,0.001227126263627381,101.0,"[6968.944,6986.464]","[1.736,1.008]",6975.952,1.376,Green R. Shale,1769,1
7250,0.001227126263627381,101.0,"[7613.68,7613.68]","[2.056,2.056]",7613.68,2.056,Green R. Shale,1782,1
7251,0.001227126263627381,101.0,"[8489.68,8489.68]","[1.472,1.472]",8489.68,1.472,Green R. Shale,1797,1
7252,0.001227126263627381,101.0,"[8545.744,8573.776]","[1.52,1.032]",8559.76,1.28,Green R. Shale,1798,1
7253,0.001227126263627381,98.0,"[10213.648,10213.648]","[1.112,1.112]",10213.648,1.112,Green R. Shale,1725,1
7254,0.001227126263627381,186.0,"[6057.904,6057.904]","[2.008,2.008]",6057.904,2.008,Green R. Shale,5050,1
7255,0.001227126263627381,187.0,"[6706.144,6706.144]","[2.752,2.752]",6706.144,2.752,Green R. Shale,5096,1
7256,0.001227126263627381,187.0,"[8363.536,8363.536]","[1.08,1.08]",8363.536,1.08,Green R. Shale,5125,1
7257,0.001227126263627381,187.0,"[8833.072,8833.072]","[1.04,1.04]",8833.072,1.04,Green R. Shale,5126,1
7258,0.001227126263627381,187.0,"[9130.912,9176.464]","[1.944,1.12]",9151.936,1.528,Green R. Shale,5128,1
7259,0.001227126263627381,187.0,"[9334.144,9334.144]","[1.216,1.216]",9334.144,1.216,Green R. Shale,5131,1
7260,0.001227126263627381,187.0,"[9572.416,9617.968]","[1.184,1.168]",9596.944,1.176,Green R. Shale,5133,1
7261,0.001227126263627381,187.0,"[9702.064,9702.064]","[1.216,1.216]",9702.064,1.216,Green R. Shale,5134,1
